Kreis67
Date:,2025/04/24
Time:,15:52:42
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22,,,*23,,,*24,,,*25,,,*26,,,*27,,,*28,,,*29,,,*30,,,*31,,,*32,,,*33,,,*34,,,*35,,,*36,,,*37,,,*38,,,*39,,,*40,,,*41,,,*42,,,*43,,,*44,,,*45,,,*46,,,*47,,,*48,,,*49,,,*50,,,*51,,,*52,,,*53,,,*54,,,*55,,,*56,,,*57,,,*58,,,*59,,,*60,,,*61,,,*62,,,*63,,,*64,,,*65,,,*66,,,*67,,,*68,,,*69,,,*70,,,*71,,,*72,,,*73,,,*74,,,*75,,,*76,,,*77,,,*78,,,*79
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
374,469.722443,643.055603,88.604828,,,,829.707458,737.153076,333.657379,545.479187,710.886902,95.769547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.970032,723.411499,97.531555,715.413269,776.087341,177.362900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375,469.748749,643.006226,88.537109,,,,829.666443,737.198181,333.704224,545.440430,710.880432,95.711708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.983337,723.406311,97.514175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376,469.712311,643.013428,88.497047,,,,829.673889,737.213989,333.728363,545.457581,710.895142,95.679367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.001678,723.415955,97.459038,,,,715.295837,776.000671,177.628204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
377,469.671753,643.023926,88.503822,,,,829.671265,737.210510,333.701111,545.485291,710.906006,95.659798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.029053,723.420105,97.459564,,,,715.251343,775.868591,177.566681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
378,469.659424,643.039795,88.469627,,,,829.749084,737.121155,333.771759,545.444702,710.887878,95.670906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.052490,723.445557,97.326439,,,,715.275146,775.773682,177.582794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
379,469.739319,642.936340,88.182037,,,,829.755066,737.076294,333.793396,545.426331,710.882263,95.687859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.046356,723.432312,97.297630,,,,715.232544,775.770935,177.811874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380,469.783691,642.927246,88.080360,,,,829.726563,736.969238,333.891357,545.419617,710.796448,95.698082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.084930,723.437134,97.272720,,,,715.163513,775.668213,178.037018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381,469.757721,642.917725,88.107948,,,,829.649475,736.972656,333.889984,545.419739,710.779114,95.700500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.111664,723.459412,97.243927,,,,715.079956,775.544250,177.977081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382,469.703949,642.920349,88.113449,,,,829.587280,736.876953,333.935669,545.382202,710.803833,95.642372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.124420,723.450562,97.190643,,,,714.893494,775.438232,178.417587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383,469.717133,642.934875,88.054855,,,,829.537476,736.770752,333.968719,545.370544,710.783447,95.702835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.162964,723.462158,97.143440,,,,714.416992,775.457642,178.755615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384,469.682861,642.909912,88.017700,,,,829.567444,736.666565,334.020538,545.375732,710.781372,95.724800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.165771,723.457153,97.096352,,,,714.351135,775.412415,178.923920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
385,469.632721,642.915405,88.029533,,,,829.522156,736.464111,334.078308,545.373657,710.792175,95.761932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.175018,723.461609,97.122231,,,,714.392456,775.338806,178.911011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
386,469.694458,642.908691,88.020699,,,,829.426758,736.333801,334.132782,545.317139,710.712463,95.690331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.135712,723.551514,97.144325,,,,714.452087,775.261902,178.788788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
387,469.661530,642.946045,87.987473,,,,829.372070,736.244629,334.165833,545.308655,710.706238,95.710617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.141602,723.488708,97.023903,,,,714.521301,775.231812,178.868317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388,469.661224,642.953918,87.964798,,,,829.374817,736.060486,334.187622,545.314087,710.699280,95.672485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.130768,723.556091,96.977455,,,,714.447815,775.147644,178.877731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
389,469.685120,642.961121,87.917862,,,,829.338135,735.938782,334.272003,545.316833,710.709167,95.698303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.106110,723.579041,97.002533,,,,714.353088,775.040527,178.907867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
390,469.684479,642.911316,87.950989,,,,829.194336,735.874268,334.364777,545.245178,710.719238,95.635399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.108307,723.573975,97.013512,,,,714.356445,774.899902,178.989426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391,469.649994,642.928772,87.945251,,,,829.178894,735.783936,334.449707,545.239197,710.710083,95.616859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.104706,723.583069,97.057549,,,,714.263672,774.808044,178.988266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392,469.703491,642.980103,87.903603,,,,828.967773,735.731079,334.542999,545.273438,710.708679,95.583832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.104126,723.574158,97.027596,,,,714.198242,774.747192,179.004730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
393,469.777161,642.975037,87.897591,,,,828.958496,735.725952,334.611694,545.258118,710.696655,95.587624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.126526,723.592712,96.991600,,,,714.283081,774.725525,179.064545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394,469.749084,642.981323,87.845833,,,,828.785339,735.702881,334.637878,545.221680,710.719604,95.537521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.145538,723.582764,96.929176,,,,714.373901,774.642944,179.053497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
395,469.771027,642.960815,87.781059,,,,828.824890,735.658813,334.674255,545.212769,710.749084,95.452644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.146423,723.591064,96.958710,,,,714.411621,774.513306,179.036530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
396,469.802948,642.916138,87.768326,,,,828.856934,735.588684,334.723358,545.281250,710.726440,95.286095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.132935,723.595215,96.986153,,,,714.083557,774.446228,178.766754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,469.857574,642.912537,87.762222,,,,828.921204,735.474121,334.720978,545.215881,710.735779,95.386055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.166229,723.600220,96.917580,,,,714.318298,774.340942,179.242004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
398,469.826477,642.925354,87.763306,,,,828.908630,735.469910,334.724823,545.337463,710.691956,95.350365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.167572,723.691833,96.910851,,,,714.384583,774.252319,179.464508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399,469.851349,642.879700,87.774940,,,,828.927979,735.389465,334.759338,545.358948,710.703857,95.234802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.166168,723.695435,96.878151,,,,714.384277,774.240479,179.469421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,469.849487,642.860779,87.738052,,,,828.972961,735.281006,334.806458,545.405579,710.616760,95.257599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.181427,723.694336,96.899323,,,,714.399841,774.059021,179.423767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401,469.810944,642.839417,87.737198,,,,828.904968,735.273926,334.838043,545.399170,710.579590,95.255211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.180237,723.710815,96.866058,,,,714.372314,773.995056,179.521774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402,469.797913,642.889099,87.781197,,,,828.868530,735.158630,334.941742,545.395874,710.593262,95.270805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.204407,723.706787,96.834564,,,,714.386963,773.866760,179.481674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403,469.754822,642.944702,87.680023,,,,828.878540,735.057434,335.056641,545.338684,710.531067,95.260254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.244568,723.718079,96.796547,,,,714.352722,773.730286,179.393661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404,469.769836,642.904358,87.713875,,,,828.924805,734.925171,335.081268,545.370667,710.487793,95.272141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.231934,723.828247,96.716362,,,,714.464905,773.621155,179.433960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405,469.742126,642.880188,87.726051,,,,828.969849,734.813660,335.054504,545.399170,710.491638,95.256630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.251404,723.839600,96.684380,,,,714.425354,773.526306,179.390976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406,469.746643,642.932495,87.670273,,,,828.965088,734.802429,335.144745,545.375610,710.417297,95.201157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.286469,723.827759,96.565910,,,,714.427002,773.443726,179.423950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407,469.757904,642.967773,87.635269,,,,828.989563,734.706787,335.079071,545.378662,710.379028,95.258667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.283569,723.841736,96.587311,,,,714.475098,773.304504,179.427124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408,469.714508,642.918884,87.614357,,,,829.051453,734.612183,335.179413,545.330261,710.401978,95.125969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.296844,723.940247,96.568138,,,,714.370300,773.194336,179.331055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409,469.651794,642.917603,87.600586,,,,829.160339,734.482849,335.224121,545.324097,710.280029,95.113152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.223267,723.959167,96.361832,,,,714.436218,772.986084,179.094360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410,469.637268,642.955200,87.592751,,,,829.140808,734.437073,335.096527,545.351013,710.260376,95.094833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.154297,723.965149,96.324959,,,,714.251770,772.819702,178.605576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411,469.533691,643.001648,87.451286,,,,829.162109,734.346008,335.178345,545.344604,710.272949,95.029510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.209869,723.981995,96.336578,,,,714.226929,772.712524,178.566818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412,469.608307,642.952026,87.485306,,,,829.440002,734.078735,334.928955,545.345825,710.187866,94.986519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.247253,723.978027,96.318123,,,,714.404663,772.672485,178.844315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,469.507813,642.951416,87.372681,,,,829.480408,734.027588,335.050995,545.346924,710.184326,94.873688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.159668,723.981323,96.300148,,,,714.219055,772.524048,178.708923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414,469.373657,642.911621,87.188568,,,,829.519226,733.936096,335.152252,545.524719,710.328796,94.677856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,713.787109,772.527527,178.881348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415,469.436218,642.953918,87.072975,,,,829.483276,733.868713,335.193451,545.381409,710.150513,94.678177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,713.581238,772.420532,179.036804,422.239655,723.985901,96.164925,,,,,,,,,,,,,,,,,,,,,,,,,,,
416,469.463226,642.931763,87.012444,,,,829.498962,733.705017,335.185608,545.522278,710.132080,94.635246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,713.556885,772.272095,179.049789,422.191284,723.999756,96.209259,,,,,,,,,,,,,,,,,,,,,,,,,,,
