Kreis69
Date:,2025/04/24
Time:,13:52:00
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22,,,*23,,,*24,,,*25,,,*26,,,*27,,,*28,,,*29,,,*30,,,*31,,,*32,,,*33,,,*34,,,*35,,,*36,,,*37,,,*38,,,*39,,,*40,,,*41,,,*42,,,*43,,,*44,,,*45,,,*46,,,*47,,,*48,,,*49,,,*50,,,*51,,,*52
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
303,535.936218,736.564270,107.623146,,,,,,,,,,,,,,,,,,,,,,,,,412.279999,708.804077,101.025368,838.846436,820.721436,318.769897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480.336731,648.638428,103.592957,,,,,,,,,,729.568665,824.806458,172.740189,,,,,,,,,
304,536.082764,736.514282,107.566948,,,,,,,,,,,,,,,,,,,,,,,,,412.271667,708.893127,101.091621,839.006714,820.777893,318.801056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480.810791,648.952148,102.963837,,,,,,,,,,729.693909,824.779968,172.807922,,,,,,,,,
305,536.229492,736.439514,107.498886,,,,,,,,,,,,,,,,,,,,,,,,,412.282501,709.019226,101.100250,839.050232,820.781860,318.784821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480.386932,648.985352,102.709068,,,,,,,,,,729.787781,824.893677,172.838730,,,,,,,,,
306,536.298767,736.431641,107.334053,,,,,,,,,,,,,,,,,,,,,,,,,412.325562,709.217102,101.041885,839.136963,820.830505,318.761292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480.649475,648.892273,102.654518,,,,,,,,,,729.879944,824.908325,172.873169,,,,,,,,,
307,536.441589,736.485046,107.246307,,,,,,,,,,,,,,,,,,,,,,,,,412.270447,709.343994,100.996490,839.075256,820.853088,318.812531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480.886169,648.847839,102.634560,,,,,,,,,,729.911499,824.867249,172.895309,,,,,,,,,
308,536.483459,736.413391,107.187637,,,,,,,,,,,,,,,,,,,,,,,,,412.160492,709.543152,101.020622,839.141968,820.923218,318.830536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480.940216,648.829956,102.575150,,,,,,,,,,729.991272,824.895813,172.897476,,,,,,,,,
309,536.611938,736.452148,107.062004,,,,,,,,,,,,,,,,,,,,,,,,,411.944977,709.904785,101.169411,839.185303,820.942383,318.777039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480.928284,648.877502,102.480003,,,,,,,,,,730.068359,824.888550,172.921173,,,,,,,,,
310,536.604675,736.502808,106.926811,,,,,,,,,,,,,,,,,,,,,,,,,411.684601,710.239502,100.963997,839.232361,821.050598,318.799225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480.924103,648.935059,102.259087,,,,,,,,,,730.196960,824.832520,172.971939,,,,,,,,,
311,536.539124,736.564331,106.695442,,,,,,,,,,,,,,,,,,,,,,,,,411.711823,710.637207,100.937897,839.366882,821.232239,318.826660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,481.129395,649.041809,102.035011,,,,,,,,,,730.188416,824.833191,172.945679,,,,,,,,,
312,536.605835,736.657288,106.569206,,,,,,,,,,,,,,,,,,,,,,,,,411.816559,710.931091,100.899231,839.438110,821.294922,318.826843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,481.326935,649.112366,101.745163,,,,,,,,,,730.302490,824.924316,173.012283,,,,,,,,,
313,536.673035,736.721252,106.398972,,,,,,,,,,,,,,,,,,,,,,,,,411.828430,711.129395,100.907341,839.531189,821.322632,318.832764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,481.488159,649.727417,101.366699,,,,,,,,,,730.453613,824.941895,173.034271,,,,,,,,,
314,537.119019,736.678528,106.222466,,,,,,,,,,,,,,,,,,,,,,,,,411.843811,711.228699,101.020683,839.556213,821.460022,318.838623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,481.714569,649.653503,101.213417,,,,,,,,,,730.592896,824.956421,173.021896,,,,,,,,,
315,537.076782,736.856323,106.084641,,,,,,,,,,,,,,,,,,,,,,,,,411.745697,711.425415,100.983620,839.733521,821.459839,318.818085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,481.776733,649.883484,100.887886,,,,,,,,,,730.725952,825.032776,173.022110,,,,,,,,,
316,537.113586,736.840698,106.097740,,,,,,,,,,,,,,,,,,,,,,,,,411.708252,711.635315,101.001228,839.697144,821.629150,318.747772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,481.914368,649.987183,100.518784,,,,,,,,,,730.805359,825.068604,172.997147,,,,,,,,,
317,537.395508,736.888550,105.883080,,,,,,,,,,,,,,,,,,,,,,,,,411.651428,711.850281,100.947906,839.738098,821.659485,318.811432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,482.086823,649.474121,100.379639,,,,,,,,,,730.900146,825.168762,172.983383,,,,,,,,,
318,537.636475,736.926758,105.716156,,,,,,,,,,,,,,,,,,,,,,,,,411.598206,711.977844,100.937263,839.860352,821.622498,318.835022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,482.225647,649.074402,100.225189,,,,,,,,,,730.995605,825.199829,172.945755,,,,,,,,,
319,537.838257,736.838379,105.591599,,,,,,,,,,,,,,,,,,,,,,,,,411.506439,712.261292,100.929085,839.939209,821.708313,318.809479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,482.301636,648.984741,99.956734,,,,,,,,,,731.124756,825.270203,172.944885,,,,,,,,,
320,538.061951,736.887451,105.325317,,,,,,,,,,,,,,,,,,,,,,,,,411.489014,712.501465,100.931282,840.075195,821.710327,318.729523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,482.501007,649.015076,99.601212,,,,,,,,,,731.184998,825.398743,172.900803,,,,,,,,,
321,538.380127,736.800964,105.280586,,,,,,,,,,,,,,,,,,,,,,,,,411.551208,712.713562,100.874794,840.018250,821.769287,318.704620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,482.585510,649.086182,99.244461,,,,,,,,,,731.267639,825.431702,172.858414,,,,,,,,,
322,538.723389,736.704651,105.116623,,,,,,,,,,,,,,,,,,,,,,,,,411.496338,712.928528,100.792168,840.096558,821.752686,318.620270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,482.637360,649.091125,98.860641,,,,,,,,,,731.291992,825.540466,172.858994,,,,,,,,,
323,538.827332,736.790527,104.838905,,,,,,,,,,,,,,,,,,,,,,,,,411.452026,713.165649,100.556801,840.082886,821.821533,318.306122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,482.612061,649.141174,98.524536,,,,,,,,,,731.286438,825.643860,172.893784,,,,,,,,,
324,538.942139,736.838135,104.595963,,,,,,,,,,,,,,,,,,,,,,,,,411.646454,713.461792,99.878540,840.225098,821.932373,318.239166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,482.762115,649.372437,98.152344,,,,,,,,,,731.405029,825.750183,172.916977,,,,,,,,,
325,539.006104,736.930969,104.377960,,,,,,,,,,,,,,,,,,,,,,,,,411.989319,713.618469,99.307579,840.419800,821.963135,318.096252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,482.652130,649.281738,97.649216,,,,,,,,,,731.523499,825.792236,172.834061,,,,,,,,,
326,539.243958,736.941895,103.976257,,,,,,,,,,,,,,,,,,,,,,,,,412.250793,713.827393,99.020317,840.743042,821.974426,317.950134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,482.959869,649.401489,97.013924,,,,,,,,,,731.601929,825.885498,172.779251,,,,,,,,,
327,539.414978,736.928894,103.746048,,,,,,,,,,,,,,,,,,,,,,,,,412.281158,714.059204,98.853203,840.825989,821.952515,317.870026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,483.028870,649.507751,96.563148,,,,,,,,,,731.754517,826.007507,172.790375,,,,,,,,,
328,539.512634,737.095459,103.638969,,,,,,,,,,,,,,,,,,,,,,,,,412.329254,714.287109,98.736237,840.983215,822.027466,317.860687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,483.145569,649.555481,96.294640,,,,,,,,,,731.853699,826.025085,172.744614,,,,,,,,,
329,539.632935,737.277283,103.600189,,,,,,,,,,,,,,,,,,,,,,,,,412.519562,714.465393,98.349449,841.145691,822.062927,317.832062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,483.217651,649.678589,96.004662,,,,,,,,,,731.975342,826.115112,172.673203,,,,,,,,,
330,539.783752,737.258972,103.555084,,,,,,,,,,,,,,,,,,,,,,,,,412.540558,714.767090,98.109253,841.326233,822.208679,317.631989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,483.238739,649.893982,96.030418,,,,,,,,,,732.154175,826.236755,172.658478,,,,,,,,,
331,539.797302,737.392395,103.492401,,,,,,,,,,,,,,,,,,,,,,,,,412.751526,714.997559,97.352501,841.454407,822.246399,317.470856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,483.441101,649.967834,95.592834,,,,,,,,,,732.203369,826.256104,172.544006,,,,,,,,,
332,539.886292,737.489380,103.418388,,,,,,,,,,,,,,,,,,,,,,,,,412.932434,715.220032,96.858643,841.604126,822.253967,317.385406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,483.612183,649.979980,95.204254,,,,,,,,,,732.381531,826.310059,172.421371,,,,,,,,,
333,540.027832,737.561096,103.255081,,,,,,,,,,,,,,,,,,,,,,,,,412.884644,715.357788,96.459747,841.630066,822.325989,317.302063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,483.815979,650.121643,95.010597,,,,,,,,,,732.683167,826.377258,172.139297,,,,,,,,,
334,540.260803,737.513428,103.160255,,,,,,,,,,,,,,,,,,,,,,,,,412.861877,715.483337,96.213409,841.764282,822.367737,317.245544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,483.806732,650.342468,95.262497,,,,,,,,,,733.000610,826.428162,171.853165,,,,,,,,,
335,540.397156,737.520081,102.997284,,,,,,,,,,,,,,,,,,,,,,,,,412.512970,715.568176,96.186127,841.861633,822.409119,317.137787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,483.922058,650.219299,94.880318,,,,,,,,,,733.302307,826.457825,171.670090,,,,,,,,,
336,540.486206,737.586060,103.032097,,,,,,,,,,,,,,,,,,,,,,,,,412.821442,715.774902,95.385902,841.939087,822.490295,317.035583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484.062531,650.272278,94.443062,,,,,,,,,,733.435730,826.500488,171.500275,,,,,,,,,
337,540.428040,737.653748,103.141068,,,,,,,,,,,,,,,,,,,,,,,,,413.290192,715.923767,94.652901,842.040466,822.510681,316.999786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484.148529,650.485657,94.054932,,,,,,,,,,733.546326,826.609619,171.470566,,,,,,,,,
338,540.656677,737.652771,102.911156,,,,,,,,,,,,,,,,,,,,,,,,,413.420197,716.099609,94.284294,842.117981,822.526978,316.938934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484.313202,650.851929,93.511383,,,,,,,,,,733.661926,826.607605,171.356995,,,,,,,,,
339,540.806702,737.654785,102.741768,,,,,,,,,,,,,,,,,,,,,,,,,413.507996,716.281433,94.041664,842.174927,822.601013,316.911163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484.385559,651.014526,93.201988,,,,,,,,,,733.859558,826.625427,171.229584,,,,,,,,,
340,540.991821,737.575378,102.709137,,,,,,,,,,,,,,,,,,,,,,,,,413.458038,716.389404,93.812622,841.932983,822.693481,317.079803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484.487305,651.069641,92.891083,,,,,,,,,,,,,,,,,,,,,
341,541.075867,737.546509,102.677689,,,,,,,,,,,,,,,,,,,,,,,,,413.380493,716.496460,93.708061,841.911194,822.683167,317.165863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484.415771,650.904236,93.300400,,,,,,,,,,,,,,,,,,,,,
342,541.045044,737.657349,102.648529,,,,,,,,,,,,,,,,,,,,,,,,,413.480621,716.645691,93.255775,842.015808,822.760925,317.125153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484.324310,650.826233,93.259720,,,,,,,,,,,,,,,,,,,,,
343,541.066772,737.701355,102.656326,,,,,,,,,,,,,,,,,,,,,,,,,413.552216,716.749451,92.992203,842.154175,822.757751,317.081085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484.435547,650.892944,93.353973,,,,,,,,,,,,,,,,,,,,,
344,541.100403,737.781372,102.618599,,,,,,,,,,,,,,,,,,,,,,,,,413.592072,716.767456,92.943672,842.255615,822.725159,317.057220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484.402100,650.905701,93.173721,,,,,,,,,,,,,,,,,,,,,
345,541.055603,737.816040,102.698143,,,,,,,,,,,,,,,,,,,,,,,,,413.490448,716.777649,92.882149,842.268677,822.802795,317.061005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484.467987,651.223389,92.528290,,,,,,,,,,,,,,,,,,,,,
346,541.096252,737.864258,102.640991,,,,,,,,,,,,,,,,,,,,,,,,,413.450287,716.785522,92.796280,842.265869,822.811951,317.038727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484.622650,651.216492,93.032555,,,,,,,,,,,,,,,,,,,,,
347,541.112610,737.891052,102.684784,,,,,,,,,,,,,,,,,,,,,,,,,413.449738,716.705688,92.846451,842.221069,822.834351,317.079071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484.631134,651.237000,93.078621,,,,,,,,,,,,,,,,,,,,,
348,541.145508,737.866455,102.699707,,,,,,,,,,,,,,,,,,,,,,,,,413.484192,716.608521,92.805061,842.267151,822.809082,317.070251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484.476349,651.117676,93.217896,,,,,,,,,,,,,,,,,,,,,
349,541.059937,737.918823,102.801292,,,,,,,,,,,,,,,,,,,,,,,,,413.521423,716.494019,92.758232,842.429565,822.807678,317.086578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484.558838,651.330017,92.814682,,,,,,,,,,,,,,,,,,,,,
350,541.172974,737.985901,102.815109,,,,,,,,,,,,,,,,,,,,,,,,,413.574738,716.394897,92.656036,842.517761,822.797180,317.049652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484.632019,651.318481,92.697029,,,,,,,,,,,,,,,,,,,,,
351,541.101807,738.019104,102.825317,,,,,,,,,,,,,,,,,,,,,,,,,413.578094,716.395203,92.657494,842.555237,822.784973,317.062653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484.672302,651.334351,92.802116,,,,,,,,,,,,,,,,,,,,,
352,541.082031,738.035339,102.921768,,,,,,,,,,,,,,,,,,,,,,,,,413.560699,716.404541,92.686638,842.541504,822.856262,317.114441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484.672089,651.427734,92.985977,,,,,,,,,,,,,,,,,,,,,
353,541.073303,738.076416,103.013847,,,,,,,,,,,,,,,,,,,,,,,,,413.437836,716.419250,92.703987,842.498657,822.895447,317.202637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484.661743,651.526733,92.916214,,,,,,,,,,,,,,,,,,,,,
354,541.038635,738.096680,103.144783,,,,,,,,,,,,,,,,,,,,,,,,,413.421814,716.417480,92.714111,842.546509,822.771240,317.311920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484.616272,651.377808,93.271431,,,,,,,,,,,,,734.135559,827.260681,171.635010,,,,,,
355,540.927856,738.158264,103.159653,,,,,,,,,,,,,,,,,,,,,,,,,413.417938,716.419922,92.719131,842.559265,822.827454,317.330475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484.503357,651.255920,93.571190,,,,,,,,,,,,,734.148315,827.252747,171.731979,,,,,,
356,540.895874,738.190430,103.190582,,,,,,,,,,,,,,,,,,,,,,,,,413.431549,716.414124,92.667770,842.570190,822.843628,317.376282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484.554169,651.079956,93.744537,,,,,,,,,,,,,734.198792,827.234009,171.702728,,,,,,
357,540.822083,738.210938,103.259506,,,,,,,,,,,,,,,,,,,,,,,,,413.402466,716.422180,92.715889,842.582520,822.820190,317.448181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484.523193,650.995056,93.758499,,,,,,,,,,,,,734.148438,827.251404,171.869003,,,,,,
358,540.658630,738.372253,103.465439,,,,,,,,,,,,,,,,,,,,,,,,,413.395935,716.407166,92.759514,842.596436,822.818542,317.479980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484.562622,651.048279,93.739998,,,,,,,,,,,,,733.972900,827.288330,172.098694,,,,,,
359,540.733398,738.355591,103.399902,,,,,,,,,,,,,,,,,,,,,,,,,413.233734,716.415894,92.750359,842.601440,822.825439,317.506958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484.612701,651.130737,93.776817,,,,,,,,,,,,,733.847595,827.308899,172.218201,,,,,,
360,540.770752,738.352966,103.492325,,,,,,,,,,,,,,,,,,,,,,,,,413.166718,716.325684,92.812492,842.614990,822.822876,317.541504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484.533142,651.185974,94.021309,,,,,,,,,,,,,733.850952,827.313354,172.222351,,,,,,
361,540.713623,738.375305,103.488045,,,,,,,,,,,,,,,,,,,,,,,,,413.156311,716.317749,92.807838,842.637939,822.800659,317.564545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484.426422,651.155701,94.081993,,,,,,,,,,,,,733.815918,827.335632,172.238861,,,,,,
362,540.492920,738.469482,103.677559,,,,,,,,,,,,,,,,,,,,,,,,,413.195984,716.228210,92.724358,842.688965,822.792358,317.609100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484.412079,651.136108,94.066605,,,,,,,,,,,,,733.705383,827.452759,172.449707,,,,,,
363,540.479919,738.541931,103.803566,,,,,,,,,,,,,,,,,,,,,,,,,413.136200,716.227234,92.687767,842.617065,822.822083,317.682373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484.505432,651.135742,94.105721,,,,,,,,,,,,,733.645386,827.392090,172.595734,,,,,,
