Kreis70
Date:,2025/04/24
Time:,15:52:58
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22,,,*23,,,*24,,,*25,,,*26,,,*27,,,*28,,,*29,,,*30,,,*31,,,*32,,,*33,,,*34,,,*35,,,*36,,,*37,,,*38,,,*39,,,*40,,,*41,,,*42,,,*43,,,*44,,,*45
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
266,,,,,,,984.343689,748.887634,368.198669,,,,637.316895,624.317261,225.484512,,,,702.394104,700.866150,200.037582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,582.695068,699.944946,241.929718,,,,,,,,,,,,,,,,875.705566,782.141541,224.248138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,,,,,,,981.429810,748.269226,368.508087,,,,632.878662,624.809265,225.483475,,,,697.820801,701.821045,200.329468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,578.226746,700.404236,241.103699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,,,,,,,978.918945,747.678589,369.071777,,,,628.235229,625.152405,225.683228,,,,694.125549,702.101257,200.875076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573.927185,700.606995,241.142502,,,,,,,,,,,,,,,,,,,867.137268,781.586121,225.040268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,,,,,,,976.400574,746.293457,368.940094,,,,623.585449,625.528625,225.524338,,,,690.093994,702.004761,200.562500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,570.281982,701.069824,240.157654,,,,,,,,,,,,,,,,,,,863.077576,780.885071,226.950165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,,,,,,,973.217957,746.370117,369.437592,,,,619.191467,625.879578,224.875641,,,,685.985352,702.544006,200.422836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,565.941345,701.649719,239.994141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,,,,,,,970.516479,746.030945,369.822662,,,,614.915222,626.305908,224.361359,,,,681.947388,702.653015,200.133850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,562.023560,702.237183,238.600601,,,,,,,,,,,,,,,,,,,,,,855.843140,780.186768,227.117615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,,,,,,,967.505188,745.846313,370.109894,,,,610.544006,626.514526,223.904099,,,,678.351013,702.379272,199.908310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,558.103088,702.712891,237.260468,,,,,,,,,,,,,,,,,,,,,,852.698669,779.165161,227.554535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,,,,,,,965.610291,744.775635,370.041199,,,,606.041199,626.890564,223.008118,,,,673.991821,702.841064,199.236725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,553.857239,703.389526,236.914932,,,,,,,,,,,,,,,,,,,,,,848.722046,778.850647,227.759354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,,,,,,,961.903748,744.280090,370.264801,,,,601.717041,627.447876,222.199570,,,,670.196960,702.886414,198.650772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,549.372986,704.401062,236.048080,,,,,,,,,,,,,,,,,,,,,,844.753113,778.545959,228.748169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,,,,,,,959.517944,743.024170,370.682312,,,,597.661072,627.955688,221.247513,,,,666.505798,702.838318,198.240158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,545.272888,704.824036,235.397522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,,,,,,,956.735229,742.365784,370.746918,,,,593.651672,628.433411,220.048569,,,,662.916931,703.165894,196.753174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,541.769226,705.326660,233.491638,,,,,,,,,,,,,,,,,,,,,,,,,838.047180,777.942200,228.766312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,,,,,,,953.153992,742.451477,371.434113,,,,589.685913,628.846558,218.847565,,,,659.540100,703.210571,196.245346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,537.338196,705.747864,232.982315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,,,,,,,950.772583,741.846680,371.088806,,,,586.038452,629.093994,217.691467,,,,656.044922,703.171326,195.761108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,533.880920,706.523010,232.061951,,,,,,,,,,,,,,,,,,,,,,,,,,,,830.570618,776.950012,229.875015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,,,,,,,947.846741,740.604248,371.199646,,,,582.308960,629.450012,216.322266,,,,651.979736,703.693848,194.472794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,530.870544,706.897461,230.379318,,,,,,,,,,,,,,,,,,,,,,,,,,,,827.983459,776.310059,229.491501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,,,,,,,945.465149,739.464478,371.148193,,,,578.346191,629.771362,215.486053,,,,648.203186,703.769958,193.949219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,527.292297,707.353638,229.472534,,,,,,,,,,,,,,,,,,,,,,,,,,,,824.772095,775.689392,229.355881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,,,,,,,942.560608,739.264771,370.838257,,,,574.984070,630.302551,214.206238,,,,645.691895,703.602844,193.299896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,523.414429,707.864563,228.185196,,,,,,,,,,,,,,,,,,,,,,,,,,,,820.409729,775.339966,230.197586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,,,,,,,940.191895,738.155762,371.148376,,,,571.001709,630.207153,212.860016,,,,641.949463,703.982178,191.684265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,520.768982,707.998413,226.342987,,,,,,,,,,,,,,,,,,,,,,,,,,,,817.435913,775.047913,230.806732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,,,,,,,936.918762,737.752502,371.169403,,,,567.731873,630.233093,211.164764,,,,638.924805,703.641724,191.142441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,517.262329,708.705322,225.268173,,,,,,,,,,,,,,,,,,,,,,,,,,,,814.168945,774.815186,230.521072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,,,,,,,934.175781,737.362732,371.294189,,,,564.144409,630.680298,209.930786,,,,636.163513,703.693054,190.208481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,514.475159,709.090576,223.542923,,,,,,,,,,,,,,,,,,,,,,,,,,,,811.089844,774.059753,230.016144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,,,,,,,931.537415,736.511230,370.721375,,,,560.520813,631.189148,208.828033,,,,632.732178,703.939453,188.726685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,511.557068,709.571350,221.254837,,,,,,,,,,,,,,,,,,,,,,,,,,,,807.992004,773.770142,229.851730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,,,,,,,929.122803,736.006287,370.343781,,,,557.478455,631.494873,206.978790,,,,629.794189,704.005798,187.889114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,507.901764,709.955505,220.594681,,,,,,,,,,,,,,,,,,,,,,,,,,,,805.164612,773.125854,229.555923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,,,,,,,927.016235,734.927612,370.097534,,,,554.188904,631.706116,205.429123,,,,626.885925,703.894653,187.084839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,504.875977,710.336548,219.399689,,,,,,,,,,,,,,,,,,,,,,,,,,,,802.188416,772.776367,229.551804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,,,,,,,923.659668,734.941772,370.104004,,,,551.200134,631.980591,203.700699,,,,623.285645,704.221985,185.543427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,501.809998,710.724731,217.775696,,,,,,,,,,,,,,,,,,,,,,,,,,,,799.440735,772.551636,229.364380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,,,,,,,921.010803,734.399353,370.149994,,,,548.010132,632.259705,202.404556,,,,620.826416,704.136047,184.815887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,499.399017,711.015808,215.795059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,,,,,,,918.736877,733.735596,369.478729,,,,545.374939,632.552429,200.834091,,,,618.374939,704.501038,183.314148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,496.770447,711.263306,213.627808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,794.201111,771.908752,228.789856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,,,,,,,916.500732,733.279785,369.056427,,,,542.318604,632.898193,199.270630,,,,615.834961,704.106628,182.085373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,494.225769,711.549011,211.741226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292,,,,,,,914.471375,732.558594,368.592041,,,,539.707703,632.931152,197.521683,,,,613.119446,704.514893,180.805008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,491.607910,711.693665,210.313278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,789.030396,772.007629,228.103531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,,,,,,,912.110291,732.294434,368.373047,,,,537.157471,633.331543,195.634064,,,,610.275696,704.770935,178.708527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,488.233734,712.304626,209.299683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,785.931763,771.882813,227.777267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294,,,,,,,909.870667,732.025269,367.743927,,,,534.479980,633.724060,194.082703,,,,608.858459,704.476563,177.878510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,485.773193,712.693604,207.971146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,783.901062,770.674866,227.414383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,,,,,,,907.769470,731.467285,367.411285,,,,532.506287,634.021179,192.620224,,,,606.656250,704.791443,176.348328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,483.124573,712.896179,206.297241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,781.379150,770.130615,226.760269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,,,,,,,905.886719,731.206238,366.609589,,,,530.326111,633.960205,190.640289,,,,604.311768,704.676453,174.736343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,481.348755,713.051208,204.939453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,,,,,,,903.976074,730.930847,365.775208,,,,527.950378,633.836121,188.874146,,,,602.441833,704.653809,173.348755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479.096558,713.441406,203.365417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,777.318054,769.828491,225.746735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,,,,,,,902.236938,730.531738,365.440369,,,,525.608215,633.814941,187.155899,,,,599.913269,704.749512,171.996964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,477.331268,713.595337,201.305374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,774.818604,769.944641,225.040100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,,,,,,,900.265564,730.341675,365.069275,,,,523.377014,634.109314,185.129379,,,,598.292236,704.681091,171.188583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,475.633179,713.680786,199.273209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,772.993530,769.756287,224.848282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,,,,,,,898.483704,729.800354,364.671295,,,,521.568176,634.273071,183.298676,,,,596.751099,704.444519,169.341858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,473.507782,713.577148,197.517410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,771.424133,769.449524,224.118530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301,,,,,,,896.659424,729.582825,364.091064,,,,519.569519,634.291504,181.412064,,,,594.613342,704.334473,167.727692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,472.652832,713.556213,195.132553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,769.482910,769.246094,223.258728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,,,,,,,895.375977,729.096497,363.888641,,,,517.796875,634.349243,179.827271,,,,592.964294,704.613770,166.964157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,471.045410,713.440491,192.990036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,767.718384,769.027466,222.452377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,,,,,,,893.506165,729.003723,363.355255,,,,516.017212,634.551392,177.991364,,,,591.026611,704.687256,165.673447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,469.151398,713.844360,191.126266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,766.810791,768.441223,221.568588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,,,,,,,891.585022,729.104004,362.747833,,,,513.931396,634.603394,175.916321,,,,589.038818,704.790833,164.786163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,467.365173,714.147095,189.592239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,764.769348,767.748291,221.213150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305,,,,,,,890.285217,728.667419,362.354095,,,,512.232178,634.425232,174.041183,,,,587.969604,705.702515,164.207001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,465.678253,714.205872,188.748718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,762.554443,768.043091,221.110336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,,,,,,,889.144897,728.103455,361.528168,,,,510.746063,634.845703,172.439880,,,,586.348022,705.110291,162.115021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,463.640564,714.367065,186.608627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,760.903870,767.727112,221.342102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307,,,,,,,887.765503,728.025208,360.966431,,,,509.103607,635.132446,170.491898,,,,585.235901,704.674988,159.702133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,462.397217,714.656677,185.264832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,759.674255,767.645142,220.010788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,,,,,,,885.844299,727.801819,360.569702,,,,507.754791,635.257019,168.759720,,,,583.765015,704.761108,158.798798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,461.124634,714.968506,183.642960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,758.774475,767.502930,218.918518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,,,,,,,884.185913,727.418396,360.019165,,,,505.562469,635.743164,166.681656,,,,582.458069,705.136230,158.120453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,459.476410,715.154419,182.001770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,757.421692,767.324707,218.163696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,,,,,,,883.815247,726.932861,358.967468,,,,504.342194,635.746277,165.302551,,,,580.805481,705.146240,156.761368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,458.094879,715.750732,180.640701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,755.970642,767.278625,217.844559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311,,,,,,,882.348267,726.971802,358.403595,,,,503.505341,636.093933,164.249405,,,,580.004517,705.122314,155.236938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,456.921448,716.297058,178.729553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,754.669617,767.009827,217.276001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,,,,,,,880.413757,726.934265,358.292755,,,,502.286255,636.364685,162.543121,,,,579.068176,704.852600,153.857513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,456.001465,716.502502,176.799973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,753.578918,766.887512,216.473343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313,,,,,,,879.245117,726.773438,358.168304,,,,500.803772,636.707336,160.734467,,,,577.773315,704.971863,152.380280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,455.009308,717.038818,174.969955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,752.634216,766.757690,215.606628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314,,,,,,,878.285889,726.639893,357.509766,,,,499.485229,637.040588,159.585709,,,,576.476196,704.952698,151.392105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,453.699280,717.331543,173.889374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,751.013916,766.822571,215.196945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315,,,,,,,877.602783,726.400696,356.239868,,,,498.378082,637.257690,158.163498,,,,576.011658,704.033508,151.102585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,452.563904,717.785156,172.156616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,749.382141,766.901611,214.338394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,,,,,,,876.027771,726.312012,356.609161,,,,497.255798,637.490112,157.016098,,,,574.411377,704.908264,149.573654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450.935211,718.268311,170.975494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,748.628296,766.618469,213.733826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,,,,,,,874.480408,726.323792,355.932281,,,,496.122223,637.924194,155.755615,,,,573.564331,705.290894,147.862396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450.027191,718.637085,169.959045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,748.042664,766.282715,213.313187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318,,,,,,,873.506592,726.299133,355.130035,,,,495.281372,638.275757,154.434875,,,,572.863586,705.491516,146.382141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,449.094330,719.001404,167.945068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,746.996521,766.147522,212.592255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,,,,,,,873.050537,726.114441,354.683624,,,,494.718231,638.573486,152.657135,,,,571.694580,705.864197,145.197220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,448.325653,719.255859,167.043961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,745.924194,766.132813,211.937866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,,,,,,,872.082642,725.744812,354.171051,,,,493.716736,638.769592,151.228210,,,,570.480042,705.948792,144.369995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,448.077972,719.375854,164.910843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,744.947327,766.190552,211.103928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,,,,,,,870.804443,725.520142,353.622131,,,,492.743500,639.185852,150.488480,,,,570.026489,706.225159,143.164719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,447.743866,719.607666,162.369049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,743.683350,766.163635,210.215408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,,,,,,,869.333008,725.536072,353.595856,,,,491.460175,639.232178,149.011230,,,,569.591675,706.221191,141.959488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,446.776398,719.871338,161.116211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,743.036743,765.967041,209.796341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,,,,,,,868.395874,725.279785,353.028778,,,,490.813538,639.391541,147.753189,,,,569.084473,706.208008,140.494690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,445.744995,720.347412,159.890778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,742.575439,765.926575,209.505676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,,,,,,,867.592529,725.322266,352.292603,,,,489.951965,639.503845,146.182007,,,,568.345032,706.239197,139.307465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,444.845032,720.415039,158.756378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,741.777893,765.497375,208.806488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,,,,,,,866.672729,724.935303,351.828583,,,,489.338013,639.586609,144.628571,,,,567.147034,706.555908,138.150604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,443.698944,720.572937,157.880997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,740.424255,765.146484,208.362091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,,,,,,,866.119812,724.628235,351.469452,,,,488.178406,639.831360,143.483276,,,,566.072144,706.711731,137.668228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,443.528442,721.228333,156.486816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,739.889954,765.351440,207.459442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,,,,,,,865.319702,724.475525,350.948120,,,,487.076965,640.197266,142.568146,,,,564.882813,706.904358,137.066528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,442.750275,721.604797,154.794510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,739.121460,765.303040,206.669601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,,,,,,,863.704163,724.560120,350.606628,,,,486.193024,641.161804,140.934464,,,,564.692749,706.730774,135.832474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,441.982513,721.632507,153.569229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,738.495239,765.096863,205.898346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,,,,,,,862.692505,724.504456,349.928406,,,,485.624451,640.695984,138.939270,,,,564.335754,706.637512,134.402359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,441.579529,721.896240,152.686096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,737.438538,765.354919,205.424988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,,,,,,,862.021118,724.458374,349.261353,,,,485.392273,640.687805,137.812515,,,,564.019958,706.591919,132.875595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,440.839172,722.303711,151.533508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,736.601807,765.373657,204.970108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,,,,,,,861.086182,724.311157,348.851410,,,,484.426849,640.996521,136.786270,,,,563.541626,706.815430,131.894226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,440.231476,722.599731,150.529709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,736.139282,765.047607,204.051971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,,,,,,,860.319519,724.242615,348.293854,,,,483.599060,641.308472,135.826920,,,,563.015869,706.918518,130.960236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,439.423431,722.789551,149.547989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,735.565491,764.833313,203.242722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,,,,,,,860.195618,723.860168,347.629700,,,,482.592194,641.811646,134.662033,,,,562.228210,706.994812,129.696960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,438.602234,723.214050,148.026749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,734.752991,764.639282,202.713547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
