;*1;;;*2;;;*3;;;*4;;;*5;;;*6;;;*7;;;*8;;;*9;;;*10;;;*11;;;*12;;;*13;;;*14;;;*15;;;*16;;;*17;;;*18;;;*19;;;*20;;;*21;;;*22;;;*23;;;*24;;;*25;;;*26;;;*27;;;*28;;;*29;;;*30;;;*31;;;*32;;;*33;;;*34;;;*35;;;*36;;;*37;;;*38;;;*39;;;*40;;;*41;;;*42;;;*43;;;*44;;;*45;;;*46;;;*47;;;*48;;;*49;;;*50;;;*51;;;*52;;;*53;;
Field #;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z
232;536.489258;740.263123;130.008575;;;;;;;;;;;;;;;;;;;;;;;;;;;;857.506653;806.690613;339.411011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;485.894623;650.934814;122.750427;;;;;;;413.920227;705.380554;113.076744;;;;;;;;;;;;;;;
233;535.962891;740.158875;129.631592;;;;;;;;;;;;;;;;;;;;;;;;;;;;856.936829;806.548096;339.325104;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;486.096008;650.752930;122.528137;;;;;;;413.295197;705.107849;112.678276;;;;;;;;;;;;;;;
234;535.844971;740.066040;129.289795;;;;;;;;;;;;;;;;;;;;;;;;;;;;856.406189;806.334656;339.130096;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;486.087372;650.431091;122.633873;;;;;;;412.586639;704.758423;112.443169;731.531860;814.560242;205.223053;;;;;;;;;;;;
235;535.429260;739.957397;128.702972;;;;;;;;;;;;;;;;;;;;;;;;;;;;855.920471;806.111938;338.951050;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;485.627106;649.970886;122.032341;;;;;;;412.245300;704.535645;111.953003;731.074951;814.398315;205.074722;;;;;;;;;;;;
236;534.928955;739.989746;128.274811;;;;;;;;;;;;;;;;;;;;;;;;;;;;855.361328;806.068420;338.620392;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;485.203888;649.962341;121.474998;;;;;;;411.970459;704.277527;111.334999;730.494690;814.194824;204.858002;;;;;;;;;;;;
237;534.907532;739.925964;127.453926;;;;;;;;;;;;;;;;;;;;;;;;;;;;855.045654;805.603149;338.611450;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;484.556671;649.488831;120.989677;;;;;;;411.920258;704.081543;110.244293;729.876953;814.064941;204.789215;;;;;;;;;;;;
238;534.558777;739.555786;127.078232;;;;;;;;;;;;;;;;;;;;;;;;;;;;854.565063;805.450256;338.295868;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;484.337372;649.710999;120.711052;;;;;;;411.995117;703.830627;109.608238;729.265442;813.959656;204.774689;;;;;;;;;;;;
239;534.373352;739.223816;126.329269;;;;;;;;;;;;;;;;;;;;;;;;;;;;854.066772;805.224426;338.234436;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;484.459900;649.586243;120.077621;;;;;;;411.752014;703.476929;109.288040;728.763916;813.725037;204.800308;;;;;;;;;;;;
240;534.002380;738.933777;126.150131;;;;;;;;;;;;;;;;;;;;;;;;;;;;853.850464;804.894836;338.274933;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;484.581085;649.425598;119.396317;;;;;;;411.651825;703.150269;108.909851;728.350830;813.494507;204.745499;;;;;;;;;;;;
241;533.787598;738.488464;125.851074;;;;;;;;;;;;;;;;;;;;;;;;;;;;853.530090;804.524536;338.462402;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;484.491425;649.273010;118.822350;;;;;;;411.328949;702.822998;108.244965;728.081482;813.281982;204.664810;;;;;;;;;;;;
242;533.447021;738.333008;125.550171;;;;;;;;;;;;;;;;;;;;;;;;;;;;853.183105;804.440857;338.276062;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;484.053497;648.833008;117.930145;;;;;;;410.971313;702.565125;107.510674;727.689514;812.982727;204.374893;;;;;;;;;;;;
243;533.084900;738.146423;125.356567;;;;;;;;;;;;;;;;;;;;;;;;;;;;852.727539;804.390503;338.058563;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;483.379150;648.486633;117.123444;;;;;;;410.785431;702.271301;106.869339;727.392456;812.687073;204.024124;;;;;;;;;;;;
244;532.877502;737.880005;125.056885;;;;;;;;;;;;;;;;;;;;;;;;;;;;852.235352;804.424500;337.802734;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;483.381561;648.124817;115.754921;;;;;;;410.577698;702.071472;106.166389;727.124817;812.478149;203.674988;;;;;;;;;;;;
245;532.694397;737.601074;124.598610;;;;;;;;;;;;;;;;;;;;;;;;;;;;851.934021;804.316895;337.256500;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;483.558960;647.722839;115.266121;;;;;;;410.405304;701.843628;105.621361;726.883972;812.300842;203.303421;;;;;;;;;;;;
246;532.960754;737.425049;123.384430;;;;;;;;;;;;;;;;;;;;;;;;;;;;851.592651;804.139221;336.895264;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;483.967773;647.225159;114.271782;;;;;;;410.377502;701.706970;105.030945;726.767639;812.134521;202.963913;;;;;;;;;;;;
247;532.871033;737.153625;122.439667;;;;;;;;;;;;;;;;;;;;;;;;;;;;851.110229;803.916382;336.626709;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;483.718140;647.368652;113.880241;;;;;;;410.406677;701.658142;104.353531;726.583862;811.966553;202.589630;;;;;;;;;;;;
248;532.640198;736.864563;121.652672;;;;;;;;;;;;;;;;;;;;;;;;;;;;850.831909;803.774719;336.529877;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;483.263062;647.339050;114.136841;;;;;;;410.389557;701.539063;103.450020;726.398315;811.702881;202.251892;;;;;;;;;;;;
249;532.622192;736.642212;121.410027;;;;;;;;;;;;;;;;;;;;;;;;;;;;850.455017;803.547424;336.634247;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;482.900909;647.012939;113.572212;;;;;;;410.290100;701.483765;102.993019;726.183472;811.520874;201.946304;;;;;;;;;;;;
250;532.582703;736.452332;121.238937;;;;;;;;;;;;;;;;;;;;;;;;;;;;850.073303;803.252625;336.748352;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;482.416779;646.365051;112.599815;;;;;;;410.081085;701.497864;102.535812;726.044922;811.364380;201.602264;;;;;;;;;;;;
251;532.431458;736.263550;121.009552;;;;;;;;;;;;;;;;;;;;;;;;;;;;849.445251;803.186218;336.584839;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;482.364441;646.577942;111.712753;;;;;;;409.844604;701.501465;101.813591;726.093140;811.120544;201.398010;;;;;;;;;;;;
252;532.312866;736.294312;120.666794;;;;;;;;;;;;;;;;;;;;;;;;;;;;848.900269;803.014465;336.539368;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;482.413818;646.954712;110.889030;;;;;;;409.719269;701.568176;101.310242;725.760803;810.937683;201.195847;;;;;;;;;;;;
253;532.402527;735.951965;120.076256;;;;;;;;;;;;;;;;;;;;;;;;;;;;848.519043;802.757690;336.458984;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;482.417633;647.280029;109.566589;;;;;;;409.655396;701.641968;100.883865;725.503723;810.791260;201.135223;;;;;;;;;;;;
254;532.552246;735.878052;119.255798;;;;;;;;;;;;;;;;;;;;;;;;;;;;848.316345;802.588257;336.207581;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;482.426910;646.313110;109.294594;;;;;;;409.678131;701.783691;100.365067;725.180298;810.699463;200.947342;;;;;;;;;;;;
255;532.576233;735.678528;118.349991;;;;;;;;;;;;;;;;;;;;;;;;;;;;847.906006;802.547180;335.986725;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;482.240265;646.297058;109.419472;;;;;;;409.359222;701.828064;100.253670;724.824524;810.600220;200.802185;;;;;;;;;;;;
256;532.390991;735.572327;117.358177;;;;;;;;;;;;;;;;;;;;;;;;;;;;847.327087;802.600647;335.916077;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;482.083435;646.531494;109.420403;;;;;;;409.501221;701.976563;99.612625;724.492859;810.414063;200.569580;;;;;;;;;;;;
257;532.382385;735.534729;116.704346;;;;;;;;;;;;;;;;;;;;;;;;;;;;847.254089;802.325378;335.636444;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;481.575134;646.610535;108.226357;;;;;;;409.551361;702.165161;98.961319;724.178284;810.203918;200.287430;;;;;;;;;;;;
258;532.304932;735.532166;116.175224;;;;;;;;;;;;;;;;;;;;;;;;;;;;847.187012;802.196838;335.331879;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;481.327881;646.792908;107.353706;;;;;;;409.707764;702.276978;98.572693;723.895325;810.092834;200.091965;;;;;;;;;;;;
259;532.344910;735.536743;115.917274;;;;;;;;;;;;;;;;;;;;;;;;;;;;847.049011;802.216553;335.217743;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;481.454407;647.027832;107.094078;;;;;;;409.999298;702.347534;98.781952;723.661987;810.001770;199.943893;;;;;;;;;;;;
260;532.372375;735.497253;115.826988;;;;;;;;;;;;;;;;;;;;;;;;;;;;847.007202;802.206116;335.058716;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;481.506866;648.069275;106.354897;;;;;;;409.607849;702.576477;98.819077;723.434082;809.917297;199.805908;;;;;;;;;;;;
261;532.513306;735.346802;115.702499;;;;;;;;;;;;;;;;;;;;;;;;;;;;847.150879;802.070557;334.871521;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;481.360107;648.636292;105.414169;;;;;;;409.541962;702.683899;98.751259;723.367859;809.847046;199.644684;;;;;;;;;;;;
262;532.566589;735.192200;115.564430;;;;;;;;;;;;;;;;;;;;;;;;;;;;847.325745;801.949524;334.464478;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;481.159454;648.162354;105.562698;;;;;;;409.387878;702.825378;98.784630;723.032959;810.042725;199.682281;;;;;;;;;;;;
263;532.616638;735.062988;115.425087;;;;;;;;;;;;;;;;;;;;;;;;;;;;847.338562;801.992432;333.979492;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;481.041473;647.454834;105.630882;;;;;;;409.283447;702.937378;98.883446;723.138672;810.060181;199.140610;;;;;;;;;;;;
264;532.406921;735.022949;115.418930;;;;;;;;;;;;;;;;;;;;;;;;;;;;847.380798;802.255188;333.265259;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;480.671509;646.869934;106.032448;;;;;;;409.085083;703.044006;98.891945;723.406067;810.078857;198.660706;;;;;;;;;;;;
265;532.354736;734.807983;115.378448;;;;;;;;;;;;;;;;;;;;;;;;;;;;847.405518;802.412048;332.808228;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;480.555664;646.641357;106.200241;;;;;;;408.946869;703.064758;98.887154;723.569092;810.062805;198.351761;;;;;;;;;;;;
266;532.360840;734.670288;115.140076;;;;;;;;;;;;;;;;;;;;;;;;;;;;847.380859;802.535706;332.559113;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;480.711914;646.803589;105.717209;;;;;;;408.858185;702.950928;98.979752;723.558228;810.013977;197.893631;;;;;;;;;;;;
267;532.379822;734.573364;114.991081;;;;;;;;;;;;;;;;;;;;;;;;;;;;847.276917;802.627502;332.194672;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;480.770386;647.043823;105.343033;;;;;;;408.851379;702.859192;98.993309;723.469543;810.008118;197.600266;;;;;;;;;;;;
268;532.208191;734.393127;114.805992;;;;;;;;;;;;;;;;;;;;;;;;;;;;847.161804;802.789368;332.041138;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;480.593109;646.788269;105.586143;;;;;;;408.773590;702.658081;99.026192;723.877686;809.916443;197.109451;;;;;;;;;;;;
269;532.165283;734.288635;114.757690;;;;;;;;;;;;;;;;;;;;;;;;;;;;846.953674;803.007629;331.932953;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;480.469604;646.377686;105.764870;;;;;;;408.772766;702.417664;99.118683;723.982117;809.864014;196.681091;;;;;;;;;;;;
270;532.164917;734.198486;114.637794;;;;;;;;;;;;;;;;;;;;;;;;;;;;846.816528;803.255005;331.890991;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;480.663086;645.896240;105.852928;;;;;;;408.845490;702.171936;99.161911;723.848328;809.988281;196.570435;;;;;;;;;;;;
271;532.146667;734.202271;114.510704;;;;;;;;;;;;;;;;;;;;;;;;;;;;846.681152;803.530823;331.752228;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;481.519745;645.998108;104.937576;;;;;;;408.876984;701.971680;99.135185;723.691162;810.045349;196.340851;;;;;;;;;;;;
272;532.275330;734.074036;114.459351;;;;;;;;;;;;;;;;;;;;;;;;;;;;846.575500;803.781555;331.687286;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;481.595978;646.530640;104.298248;;;;;;;408.743774;701.691406;99.394661;723.586487;810.147400;196.230820;;;;;;;;;;;;
273;532.228394;733.965210;114.173775;;;;;;;;;;;;;;;;;;;;;;;;;;;;846.572876;803.904602;331.666840;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;481.348022;646.442261;104.504105;;;;;;;408.658569;701.457764;99.503876;723.556763;810.257202;196.198303;;;;;;;;;;;;
274;532.375671;733.872681;113.980545;;;;;;;;;;;;;;;;;;;;;;;;;;;;846.517578;804.111938;331.673126;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;481.355164;645.407715;104.856544;;;;;;;408.752625;701.235779;99.391090;723.639465;810.260315;196.089325;;;;;;;;;;;;
275;532.184814;733.864441;114.066216;;;;;;;;;;;;;;;;;;;;;;;;;;;;846.469238;804.232910;331.709259;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;481.515320;644.551147;105.212875;;;;;;;408.771545;701.134033;99.223938;723.698120;810.367310;196.006989;;;;;;;;;;;;
276;532.212524;733.833252;114.077026;;;;;;;;;;;;;;;;;;;;;;;;;;;;846.413879;804.464966;331.780579;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;481.774933;644.106262;105.034409;;;;;;;408.875854;700.951538;99.126068;723.622986;810.517456;195.969788;;;;;;;;;;;;
277;532.275146;733.801880;113.974159;;;;;;;;;;;;;;;;;;;;;;;;;;;;846.334961;804.599915;331.839966;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;481.950928;644.093018;104.809837;;;;;;;408.893188;700.831482;99.045380;723.773987;810.539185;195.899780;;;;;;;;;;;;
278;532.348694;733.694092;113.916199;;;;;;;;;;;;;;;;;;;;;;;;;;;;846.297058;804.701477;331.901764;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;482.035828;644.203552;104.515121;;;;;;;408.979187;700.811951;98.989746;723.846619;810.611938;195.861435;;;;;;;;;;;;
279;532.439697;733.726929;113.815918;;;;;;;;;;;;;;;;;;;;;;;;;;;;846.234985;804.806274;331.907166;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;409.365631;700.870972;98.613678;723.862915;810.764343;195.815277;;;;;;;;;;;;
280;532.638855;733.663574;113.624733;;;;;;;;;;;;;;;;;;;;;;;;;;;;846.181580;804.914612;331.934723;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;409.427246;700.988892;98.400642;723.892944;810.789795;195.829208;482.231262;644.139343;104.100006;;;;;;;;;
281;532.855774;733.532654;113.534760;;;;;;;;;;;;;;;;;;;;;;;;;;;;846.118286;805.033875;332.009491;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;409.574585;701.153870;98.117516;723.932922;810.879944;195.835632;;;;;;;;;;;;
282;533.010559;733.377319;113.486809;;;;;;;;;;;;;;;;;;;;;;;;;;;;846.099731;805.046448;332.031830;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;409.670624;701.303589;97.937019;724.009277;810.914307;195.750626;;;;482.192719;644.203430;104.100792;;;;;;
283;533.205017;733.381348;113.441681;;;;;;;;;;;;;;;;;;;;;;;;;;;;846.013489;805.245728;332.076447;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;409.689545;701.418274;97.916954;724.047180;811.035950;195.707855;;;;482.223358;644.170166;104.148705;;;;;;
284;533.356140;733.269958;113.480469;;;;;;;;;;;;;;;;;;;;;;;;;;;;846.008423;805.252380;332.031525;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;409.614685;701.524109;97.837669;724.103577;811.055115;195.761368;;;;482.181610;644.222473;104.188148;;;;;;
285;533.332092;733.229980;113.467178;;;;;;;;;;;;;;;;;;;;;;;;;;;;845.921143;805.304810;332.237213;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;409.659302;701.618652;97.754967;724.182495;811.119568;195.770142;;;;;;;;;;;;
286;533.442810;733.154785;113.387695;;;;;;;;;;;;;;;;;;;;;;;;;;;;845.780945;805.419434;332.300323;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;409.617126;701.737305;97.666611;724.320740;811.168762;195.795288;;;;;;;482.225739;644.266602;104.154099;;;
287;533.515442;733.102722;113.355148;;;;;;;;;;;;;;;;;;;;;;;;;;;;845.725098;805.448120;332.245575;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;409.600098;701.787659;97.620117;724.396667;811.140808;195.769730;;;;;;;;;;;;
288;533.569092;732.998901;113.369514;;;;;;;;;;;;;;;;;;;;;;;;;;;;845.691895;805.519836;332.207001;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;409.587555;701.871887;97.603340;724.535645;811.126404;195.754669;;;;;;;;;;;;
289;533.581360;732.998108;113.317574;;;;;;;;;;;;;;;;;;;;;;;;;;;;845.731567;805.546082;332.184937;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;409.540955;701.898376;97.523308;724.496155;811.252075;195.791336;;;;;;;;;;482.144165;644.090332;104.064796
290;533.632507;732.986206;113.289604;;;;;;;;;;;;;;;;;;;;;;;;;;;;845.876160;805.544434;331.970154;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;409.455933;701.998352;97.489548;724.400513;811.250000;196.048859;;;;;;;;;;482.177917;644.204468;104.016640
291;533.735840;732.921692;113.069923;;;;;;;;;;;;;;;;;;;;;;;;;;;;846.060791;805.531738;331.890991;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;409.386993;702.112000;97.386086;724.414246;811.270874;196.045700;;;;;;;;;;482.338959;644.306824;103.758957
