;*1;;;*2;;;*3;;;*4;;;*5;;;*6;;;*7;;;*8;;;*9;;;*10;;;*11;;;*12;;;*13;;;*14;;;*15;;;*16;;;*17;;;*18;;;*19;;;*20;;;*21;;;*22;;;*23;;;*24;;;*25;;;*26;;;*27;;;*28;;;*29;;;*30;;;*31;;;*32;;;*33;;;*34;;;*35;;;*36;;;*37;;;*38;;;*39;;;*40;;;*41;;;*42;;;*43;;;*44;;;*45;;;*46;;;*47;;;*48;;;*49;;;*50;;;*51;;;*52;;;*53;;;*54;;;*55;;;*56;;;*57;;;*58;;;*59;;
Field #;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z
215;544.406311;733.506104;125.700912;;;;;;;;;;;;;;;;;;;856.447876;814.811096;343.508820;419.770691;716.239441;105.892166;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;485.352936;651.765808;107.341675;733.158325;822.392761;208.415817;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
216;544.078308;733.842163;125.356216;;;;;;;;;;;;;;;;;;;856.074280;814.744751;343.214996;419.537445;716.466370;105.566391;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;485.203247;652.277222;106.950310;732.970276;822.391968;208.222733;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
217;543.638916;734.175293;125.236732;;;;;;;;;;;;;;;;;;;855.677368;814.588135;343.179169;419.346588;716.786987;105.011345;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;485.022552;652.086365;107.146713;732.725708;822.509705;207.985641;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
218;543.307007;734.397034;125.015366;;;;;;;;;;;;;;;;;;;855.288452;814.505127;343.226288;419.170685;716.971375;104.533989;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;484.853271;651.894043;107.378609;732.507080;822.613037;207.812759;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
219;543.258301;734.561707;124.688866;;;;;;;;;;;;;;;;;;;855.128723;814.408386;343.176758;419.050293;717.147522;104.101982;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;484.733185;652.250671;107.233139;732.369934;822.616333;207.585861;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
220;543.139160;734.762573;124.216057;;;;;;;;;;;;;;;;;;;854.674133;814.452087;343.005859;418.764465;717.411987;103.633560;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;484.733582;652.517578;107.056061;732.360535;822.620850;207.322708;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
221;542.967896;734.901672;123.993980;;;;;;;;;;;;;;;;;;;854.227661;814.657532;342.994873;418.712494;717.560730;103.424576;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;484.250397;652.433777;106.606537;732.688538;822.638184;206.829590;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
222;543.064453;735.188843;123.616249;;;;;;;;;;;;;;;;;;;853.695801;814.773865;342.857513;418.737854;717.644836;103.184601;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;484.028961;652.830017;106.216400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
223;543.008301;735.432312;123.262794;;;;;;;;;;;;;;;;;;;853.205627;814.944458;342.666168;418.705109;717.739868;102.981384;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;484.161652;652.659485;105.851639;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
224;543.037415;735.516602;122.812019;;;;;;;;;;;;;;;;;;;853.216797;815.043396;342.018890;418.686493;717.767761;102.750984;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;484.336456;652.566223;105.557701;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
225;543.216003;735.659119;122.400078;;;;;;;;;;;;;;;;;;;853.118103;815.046448;341.652985;418.765930;717.691772;102.220428;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;483.953552;653.056335;104.825653;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
226;542.932129;735.818420;121.876289;;;;;;;;;;;;;;;;;;;852.670166;815.406311;341.222565;418.871521;717.598694;101.516609;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;484.448273;653.048401;104.843506;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
227;543.104492;735.949341;121.271942;;;;;;;;;;;;;;;;;;;852.378845;815.526001;341.016205;418.959412;717.491211;101.212524;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;484.744690;652.915649;104.775650;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
228;543.110718;736.032776;120.848083;;;;;;;;;;;;;;;;;;;852.342712;815.672974;340.909851;419.095215;717.474792;101.107643;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;484.924347;652.950012;104.574371;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
229;542.878357;736.195007;120.225685;;;;;;;;;;;;;;;;;;;852.287354;815.722473;340.850983;419.087158;717.501709;100.979256;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;485.123840;653.032166;104.357292;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
230;542.889648;736.359558;119.581131;;;;;;;;;;;;;;;;;;;852.176758;815.833069;340.748932;419.047394;717.437622;100.856125;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;485.333435;653.114685;104.133263;;;;731.817993;823.890076;203.455841;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
231;542.973572;736.536682;119.217117;;;;;;;;;;;;;;;;;;;852.138123;815.860535;340.618256;419.205505;717.493958;100.462845;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;485.483551;653.092163;103.899712;;;;731.594849;823.993408;203.441193;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
232;542.944153;736.817932;118.966003;;;;;;;;;;;;;;;;;;;851.983826;815.968384;340.497650;419.242615;717.448608;100.017929;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;485.731873;653.198914;103.756035;;;;731.420654;824.153198;203.428772;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
233;543.083740;737.051453;118.570831;;;;;;;;;;;;;;;;;;;851.839111;816.017456;340.353058;419.319366;717.465088;99.548080;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;485.890533;653.431946;103.495682;;;;731.262207;824.326294;203.409164;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
234;543.209473;737.249023;118.226982;;;;;;;;;;;;;;;;;;;851.776062;816.050720;340.199677;419.339722;717.523376;99.089333;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;486.286560;653.638977;103.715645;;;;731.147156;824.465149;203.375977;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
235;543.229126;737.409912;117.822205;;;;;;;;;;;;;;;;;;;851.626282;816.099854;340.018158;419.363312;717.569763;98.672180;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;485.936066;653.461182;102.972466;;;;731.027405;824.528564;203.305664;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
236;543.260925;737.632568;117.381157;;;;;;;;;;;;;;;;;;;851.838806;816.097473;339.718872;419.615845;717.551575;98.563950;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;485.726166;653.486816;102.729980;;;;731.002625;824.598206;203.098663;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
237;543.421753;737.761719;117.045067;;;;;;;;;;;;;;;;;;;851.717346;816.127197;339.484283;419.662659;717.631531;98.564178;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;486.322906;653.728577;103.058983;;;;730.726685;824.742554;202.936508;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
238;543.740662;737.877625;116.394188;;;;;;;;;;;;;;;;;;;851.584900;816.216553;339.392822;419.637787;717.655029;98.624954;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;486.591339;653.794617;103.062614;;;;730.640442;824.822266;202.639755;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
239;543.733948;737.895203;116.112846;;;;;;;;;;;;;;;;;;;851.419495;816.209290;339.272064;419.668060;717.728271;98.702980;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;486.978271;653.796326;102.672447;;;;730.658691;824.961975;202.350327;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240;543.582642;737.943848;116.043175;;;;;;;;;;;;;;;;;;;851.209839;816.246216;339.164185;419.671204;717.737976;98.713120;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;487.422607;653.969543;102.006561;;;;730.659546;825.019470;201.986694;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
241;543.546570;737.969055;115.849838;;;;;;;;;;;;;;;;;;;851.008728;816.229736;339.081787;419.634430;717.742004;98.644836;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;486.934448;653.944519;102.454796;;;;730.403015;825.065613;201.768631;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
242;543.489258;737.988159;115.730469;;;;;;;;;;;;;;;;;;;850.869141;816.256348;339.004822;419.574738;717.748840;98.675568;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;486.561462;653.892456;102.902603;;;;730.259949;825.078979;201.395157;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
243;543.383667;738.016235;115.721092;;;;;;;;;;;;;;;;;;;850.863342;816.313477;338.824005;419.492859;717.670593;98.664795;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;486.469086;653.838562;102.949768;;;;730.148071;825.210205;201.025879;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
244;543.198853;738.035278;115.664772;;;;;;;;;;;;;;;;;;;850.864258;816.335144;338.544922;419.409393;717.654968;98.721802;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;486.533203;653.798584;102.989616;;;;730.111145;825.269287;200.724182;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
245;543.018311;738.039551;115.597221;;;;;;;;;;;;;;;;;;;850.897766;816.516602;338.031128;419.269043;717.661011;98.755936;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;485.889099;653.401367;102.586227;;;;729.975525;825.298950;200.544525;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
246;543.054138;738.110901;115.318626;;;;;;;;;;;;;;;;;;;850.854919;816.621704;337.839081;419.130310;717.584717;98.806007;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;486.137939;653.751404;102.819756;;;;729.784973;825.284729;200.303268;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
247;542.935547;738.153198;115.064690;;;;;;;;;;;;;;;;;;;850.730164;816.635254;337.848389;418.974548;717.580139;98.838387;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;486.286438;653.900574;102.712440;;;;729.654358;825.276794;200.108719;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
248;542.865417;738.210205;114.817024;;;;;;;;;;;;;;;;;;;850.457031;816.676392;337.831696;418.856964;717.499512;98.812996;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;486.178528;653.890869;102.585182;;;;729.712463;825.195313;199.933563;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
249;542.784363;738.137756;114.659927;;;;;;;;;;;;;;;;;;;850.266907;816.712830;337.628754;418.758362;717.406433;98.759331;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;486.085297;653.775696;102.625488;;;;729.614990;825.118042;199.847763;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
250;542.642029;738.022278;114.538307;;;;;;;;;;;;;;;;;;;850.021179;816.756226;337.578033;418.537567;717.328796;98.715279;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;485.970154;653.710754;102.646049;;;;729.491089;825.043091;199.748306;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
251;542.432983;737.886780;114.556023;;;;;;;;;;;;;;;;;;;849.866028;816.784973;337.453461;418.395477;717.136719;98.695740;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;485.923859;653.809814;102.371941;;;;729.348572;825.020264;199.694595;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
252;542.273193;737.819763;114.353889;;;;;;;;;;;;;;;;;;;849.853516;816.826172;337.116241;418.131165;716.961975;98.711380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;485.721527;653.500122;102.496910;;;;729.374023;824.939819;199.676895;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
253;541.938354;737.754517;114.405785;;;;;;;;;;;;;;;;;;;849.840820;816.880249;336.847443;417.917755;716.741272;98.737099;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;485.481628;653.278564;102.525169;;;;729.264099;824.817566;199.636963;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
254;542.119385;737.465942;114.314095;;;;;;;;;;;;;;;;;;;849.568848;816.908752;336.795044;417.649872;716.347412;99.089012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;485.388794;652.968750;102.522491;;;;729.199707;824.702332;199.494278;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
255;542.176941;737.232788;114.158226;;;;;;;;;;;;;;;;;;;849.346497;816.932556;336.788696;417.411072;716.006836;99.256432;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;485.285675;652.389587;102.385101;;;;728.977905;824.591797;199.480301;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
256;542.049133;737.040039;114.111488;;;;;;;;;;;;;;;;;;;849.139954;817.031555;336.724213;417.312134;715.687561;99.315277;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;485.191162;651.862488;101.752205;;;;729.146729;824.290771;199.272476;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
257;541.992981;736.751587;114.101166;;;;;;;;;;;;;;;;;;;848.964355;817.027710;336.717285;417.163513;715.286987;99.282867;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;485.368103;651.764709;101.348846;;;;728.697449;824.260620;199.319778;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
258;541.975037;736.435425;114.099533;;;;;;;;;;;;;;;;;;;848.784302;816.906372;336.587036;417.019623;714.927673;99.256638;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;485.576080;651.757141;101.146973;;;;728.180237;824.224548;199.457047;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
259;541.916870;735.992859;113.990494;;;;;;;;;;;;;;;;;;;848.599548;816.883179;336.568756;416.936890;714.684570;99.183945;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;485.743530;651.370850;100.462196;;;;727.770508;824.044128;199.469864;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
260;541.862793;735.657471;113.912254;;;;;;;;;;;;;;;;;;;848.378479;816.881531;336.558228;416.733612;714.488525;99.145523;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;485.819824;651.039490;100.183365;;;;727.423218;823.898804;199.466736;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
261;541.862854;735.423767;113.769905;;;;;;;;;;;;;;;;;;;848.077515;816.862305;336.546021;416.929932;714.209412;99.105766;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;485.696045;650.849243;100.234077;;;;727.222412;823.653564;199.525452;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
262;541.757690;735.249084;113.728333;;;;;;;;;;;;;;;;;;;847.890503;816.727112;336.541290;416.899170;713.972412;98.967033;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;485.608490;649.975159;100.480057;;;;727.060547;823.634094;199.464020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
263;541.707886;735.003052;113.681564;;;;;;;;;;;;;;;;;;;847.764465;816.697937;336.536438;416.779266;713.644226;98.766006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;485.540161;650.062500;100.538170;;;;726.889282;823.490906;199.432922;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
264;541.478455;734.776672;113.477112;;;;;;;;;;;;;;;;;;;847.507874;816.653687;336.558441;416.701660;713.501953;98.783531;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;485.419952;650.238159;100.358879;;;;726.783386;823.311157;199.453262;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
265;541.351135;734.575012;113.399071;;;;;;;;;;;;;;;;;;;847.297241;816.545166;336.533508;416.552948;713.332520;98.819801;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;485.206360;650.371460;100.478172;;;;726.662781;823.127380;199.425430;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
266;541.292542;734.361633;113.351540;;;;;;;;;;;;;;;;;;;847.186646;816.390503;336.509644;416.458618;713.220093;98.863647;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;485.022766;650.063599;100.587112;;;;726.548035;822.971619;199.432556;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
267;541.184814;734.230286;113.322586;;;;;;;;;;;;;;;;;;;847.039978;816.410400;336.517365;416.374786;713.135498;98.825508;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;484.856018;649.557495;100.518044;;;;726.554443;822.619263;199.497528;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
268;541.103088;734.116638;113.228355;;;;;;;;;;;;;;;;;;;846.961426;816.215698;336.614166;416.372467;713.128601;98.798691;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;484.701294;648.983826;100.582520;;;;726.378418;822.625549;199.333405;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
269;541.047546;733.949280;113.150032;;;;;;;;;;;;;;;;;;;846.883667;816.210449;336.648560;416.295746;713.044312;98.785965;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;484.774078;648.681152;100.746902;;;;726.443298;822.373230;199.290146;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
